2838756150,4002287
2838756152,0606000
2838756153,0606000
2838756155,0606000
2838756187,0606000
2838759927,0606000
2838761764,0605900
2838761765,0605900
2838761770,0605900
2838761771,0605900
2838778124,0606500
2838778126,4002287
2838778940,0606500
2838778942,0606500
2838778952,0606500
2838779001,0606500
2838779005,0606500
2838779009,0606500
2838779818,0606500
2838779822,0606500
2838779831,0606500
2838822046,0605604
2838822049,0605604
2838822053,0605604
2838822056,4002287
2838822064,0605604
2838822066,0605604
2838822073,0605604
2838823303,0605604
2838823307,0605604
2838823317,0605604
2838823589,0605604
2838823883,0605500
2838823889,0605500
2838823892,0605500
2838823897,0605500
2838823900,0605500
2838832601,0605500
2838832615,0605604
2838832620,0605604
2838832625,0605500
2838833703,0605500
2838833721,0605500
2838833723,0605500
2838833724,0605500
2841091758,4011785
2841091759,4011785
2841091760,4011785
2841154605,0624800
2841154607,0624800
2841154608,0624800
2841154615,0624800
2841154616,0624800
2841154618,0624800
2841154620,0624800
2841154621,0624800
2841154622,0624800
2841156054,0624800
2841156056,0624800
2841162001,0624800
2841162519,0624800
2841162521,0624800
2841162522,0624800
2841163502,0624800
2841163505,0624800
2841163507,0624800
2841163510,0624800
2841163511,0624800
2841163561,0624800
2841163568,0624800
2841163570,0624800
2841163571,0624800
2841163574,0624800
2841164941,0624800
2841164948,0624800
2841164949,0624800
2841164952,0624800
2841164955,4000696
2841164957,4000696
2841164959,4000696
2841164960,4000696
2841164961,0624800
2841165625,4000696
2841165628,4000696
2841165629,4000696
2841165631,4000696
2841165632,4000696
2841165640,4000696
2841165676,0567000
2841165678,0567000
2841166531,4000696
2841167538,4000696
2841167546,4000696
2841169943,0567000
2841170160,0567000
2841170161,0567000
2841170163,0567000
2841170887,0624800
2841171012,4000696
2841171013,4000696
2841171018,4000696
2841171020,4000696
2841173781,0624800
2841173786,0624800
2841175283,0567300
2841175287,0624800
2841175296,0567300
2841175308,0594701
2841175312,4000696
2841175314,4000696
2841175315,4000696
2841175317,0567300
2841175320,4000696
2841175323,0594701
2841259682,0593300
2841259683,0593300
2843112042,0624800
2843112045,0624800
2843112046,0624800
2843112048,0624800
2843112080,0624800
2843123750,0624800
2843125999,0624800
2843198439,0624800
2843198445,0624800
2843198446,0624800
2843198447,0624800
2843198456,0624800
2843198460,0624800
2843205868,4002280
2843205872,4002280
2843205874,0593300
2843205878,0593100
2843205880,4002280
2843205883,4002280
2843205950,4002256
2843205955,0592700
2843205957,4002255
2843205958,4002256
2843205960,0593100
2843205965,0592700
2843205971,0592700
2843206010,4002256
2843206012,0593100
2843206014,4002256
2843206015,0593100
2843206016,0593100
2843206017,4002256
2843206311,0592700
2843206553,0592700
2843206556,0592700
2843206559,0592700
2843206564,0592700
2843206567,0592700
2843206569,0624900
2843206570,0624900
2843218381,0624900
2843218384,0624900
2843264239,4002295
2843264520,0606500
2843264524,0606500
2843264527,0606500
2843264530,0606500
2843264535,0606500
2843265776,0607301
2843265778,0607301
2843265783,0607301
2843266132,0607301
2843266134,0607301
2843266141,0607301
2843266270,0607301
2843272288,0171104
2843281897,4011759
2843282201,4011759
2843282213,4003782
2843282291,4011759
2843295280,0171310
2843295281,4004025
2843295282,4004022
2843295283,4004025
2843295284,0171310
2843295285,4004024
2843295286,4004021
2843295287,4004024
2843295288,4004024
2843295289,4004024
2843295290,4004024
2843295291,4004025
2843295296,4004020
2843698834,0603600
2843699541,0603600
2843699542,0603700
2843703916,0593000
2843703917,0593000
2843703919,0593000
2852006461,0485500
2852006462,0483101
2852006463,0483101
2852006464,4006745
2852006465,4006745
2852006466,0485400
2852006467,0485500
2852006468,0483101
2852006469,4006745
2852006470,0483101
2852006471,0485500
2852006472,4006745
2852006473,0485400
2852006474,0483101
2852006475,0485400
2852006476,0485500
2852006477,0485500
2852006478,0485500
2852006479,0485400
2852049608,0210400
2852049609,0210400
2852049610,0210400
2852049612,0210400
2852049613,0210400
2852049614,0210400
2852049616,0210400
2852049617,0210400
2852049618,0210400
2852049619,0210400
2852049620,0210400
2852049621,0210400
2852049622,0210400
2852049624,0210400
2852049625,0210400
2852049626,0210400
2852049627,0210400
2852049628,0210400
2852049630,0210400
2852049632,0210400
2852049633,0210400
2852049634,0210400
2852049635,0210400
2852049636,0210400
2852049638,0210400
2852049640,0210400
2852049641,0210400
2852049643,0210400
2852049644,0210400
2852049645,0210400
2852049646,0210400
2852049647,0210400
2852049648,0210400
2852049649,0210400
2852049650,0210400
2852049653,0210400
2852049654,0210400
2852049655,0210400
2852049656,0210400
2852049657,0210400
2852049658,0210400
2852049659,0210400
2852049660,0210400
2852049662,0210400
2852049663,0210400
2852049664,0210400
2852049667,0210400
2852049669,0210400
2852049670,0210400
2852049671,0210400
2852049672,0210400
2852049673,0210400
2852049674,0210400
2852049675,0210400
2852049676,0210400
2852049677,0210400
2852049680,0210400
2852049681,0210400
2852049682,0210400
2852049683,0210400
2852049686,0210400
2852049687,0210400
2852049689,0210400
2852049690,0210400
2852049691,0210400
2852049692,0210400
2852195524,4006727
2852195525,4006727
2852195526,4006727
2852195527,4006727
2852195528,4006727
2852195529,4006727
2852195530,4006727
2852195532,4006727
2852195537,4006727
2852195538,4006727
2852195539,4006727
2852195541,4006727
2852195543,4006727
2852195544,4006727
2852195545,4006727
2852195546,4006727
2852195548,4006727
2852195550,4006727
2852195553,4006727
2852195555,4006727
2852195556,4006727
2852195560,4006727
2852195561,4006727
2852195562,4006727
2852195563,4006727
2852195567,4006727
2852195568,4006727
2852195569,4006727
2852195571,4006727
2852195572,4006727
2852195573,4006727
2852195574,4006727
2852195575,4006727
2852195576,4006727
2852195577,4006727
2852195578,4006727
2852195579,4006727
2852195580,4006727
2852195581,4006727
2852195583,4006727
2852195584,4006727
2852195586,4006727
2852195587,4006727
2852195588,4006727
2852195591,4006727
2852195592,4006727
2852195593,4006727
2852195594,4006727
2852195595,4006727
2852195596,4006727
2852195598,4006727
2852195599,4006727
2852195600,4006727
2852196501,4006727
2852196503,4006727
2852196504,4006727
2852196509,4006727
2852196511,4006727
2852196512,4006727
2852196513,4006727
2852196514,4006727
2852196517,4006727
2852196519,4006727
2852196521,4006727
2852196522,4006727
2852196523,4006727
2852196525,4006727
2852196526,4006727
2852196527,4006727
2852196528,4006727
2852196529,4006727
2852196530,4006727
2852196531,4006727
2852196533,4006727
2852196534,4006727
2852196535,4006727
2852196536,4006727
2852196537,4006727
2852196540,4006727
2852196541,4006727
2852196542,4006727
2852196544,4006727
2852196546,4006727
2852196547,4006727
2852196548,4006727
2852196549,4006727
2852196550,4006727
2852196551,4006727
2852196555,4006727
2852196557,4006727
2852196558,4006727
2852196560,4006727
2852196564,4006727
2852196566,4006727
2852196567,4006727
2852196568,4006727
2852196569,4006727
2852196570,4006727
2852196572,4006727
2852196573,4006727
2852196574,4006727
2852196575,4006727
2852196576,4006727
2852196577,4006727
2852196578,4006727
2852196579,4006727
2852196580,4006727
2852196581,4006727
2852196582,4006727
2852196583,4006727
2852196584,4006727
2852196585,4006727
2852196586,4006727
2852196587,4006727
2852196589,4006727
2852196590,4006727
2852196591,4006727
2852196592,4006727
2852196593,4006727
2852196594,4006727
2852196595,4006727
2852196597,4006727
2852196598,4006727
2852196599,4006727
2852196600,4006727
2852196601,4006727
2852196602,4006727
2852196606,4006727
2852196608,4006727
2852196609,4006727
2852196610,4006727
2852196611,4006727
2852196612,4006727
2852196613,4006727
2852201882,4008627
2852201883,4008627
2852201890,1048500
2852201892,4008627
2852201898,4008627
2852203102,4008627
2852203104,4008627
2852203105,4008628
2852203106,1048500
2852203109,4008627
2852203111,4008627
2852203113,4008627
2852203115,4008627
2852203116,4008628
